,JOB_SEEKER_ID,Contract_ID,Site_Name,specialist_site_type_code,Num_13_full_exp,Num_26_full_exp,Num_26_path_exp,Num_26_wrkast_exp,Num_52_full_exp,Num_52_path_exp
0,8653691003,0212899A,AimBig Employment FAIRFIELD,AALL,1.0,0.0,0.0,0.0,0.0,0.0
1,7870290004,0212795D,AimBig Employment NORTH LAKES,AALL,0.0,0.0,0.0,0.0,0.0,0.0
2,6498977509,0212845J,AimBig Employment LEICHHARDT,AALL,1.0,1.0,0.0,0.0,1.0,0.0
3,6638331004,0212795D,AimBig Employment NORTH LAKES,AALL,0.0,0.0,0.0,0.0,0.0,0.0
4,2792458409,0212831C,AimBig Employment ROCKINGHAM,MENH,0.0,0.0,0.0,0.0,0.0,0.0
5,3476477809,0212846K,AimBig Employment BURWOOD,MENH,1.0,1.0,0.0,0.0,0.0,0.0
6,1402890004,0212879H,AimBig Employment CHERMSIDE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
7,1686955509,0212861J,AimBig Employment GLENORCHY,AALL,0.0,0.0,0.0,0.0,0.0,0.0
8,9114093109,0212832D,AimBig Employment ROCKINGHAM,MUSK,0.0,0.0,0.0,0.0,0.0,0.0
9,7394980004,0212828H,AimBig Employment INVERELL,AALL,1.0,0.0,0.0,0.0,1.0,0.0
10,6206761009,0212879H,AimBig Employment MITCHELTON,AALL,0.0,1.0,0.0,0.0,1.0,0.0
11,747163003,0212813A,AimBig Employment CESSNOCK,AALL,0.0,0.0,1.0,0.0,0.0,0.0
12,8091437019,0212826F,AimBig Employment COFFS HARBOUR,AALL,1.0,0.0,0.0,0.0,0.0,0.0
13,7725716003,0212846K,AimBig Employment BURWOOD,MENH,1.0,1.0,0.0,0.0,1.0,0.0
14,1564000004,0212805A,AimBig Employment AITKENVALE,MUSK,1.0,1.0,0.0,0.0,0.0,0.0
15,6428853004,0212804K,AimBig Employment AITKENVALE,MENH,1.0,0.0,0.0,0.0,0.0,0.0
16,1071217709,0212900K,AimBig Employment LEICHHARDT,AALL,1.0,0.0,0.0,0.0,0.0,1.0
17,5396870609,0212841E,AimBig Employment AUBURN,AALL,1.0,0.0,1.0,0.0,0.0,0.0
18,324231004,0212879H,AimBig Employment NORTH LAKES,AALL,1.0,1.0,0.0,0.0,0.0,0.0
19,5545251003,0212889K,AimBig Employment INVERELL,AALL,1.0,1.0,0.0,0.0,1.0,0.0
20,2173230,0212886G,AimBig Employment MOONEE PONDS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
21,9710374809,0212882C,AimBig Employment CESSNOCK,AALL,1.0,0.0,0.0,0.0,0.0,0.0
22,9743848009,0212821A,AimBig Employment EPPING,MUSK,1.0,0.0,1.0,0.0,1.0,0.0
23,7428106909,0212840D,AimBig Employment BANKSTOWN,MUSK,1.0,0.0,0.0,0.0,0.0,0.0
24,1159611019,0212900K,AimBig Employment MARRICKVILLE,AALL,0.0,1.0,0.0,0.0,0.0,0.0
25,2127597209,0212886G,AimBig Employment BROADMEADOWS,AALL,1.0,0.0,0.0,0.0,0.0,0.0
26,1262831809,0212800G,AimBig Employment ROCKHAMPTON CITY,MENH,0.0,0.0,0.0,0.0,0.0,0.0
27,6773302509,0212881B,AimBig Employment GOSFORD,AALL,0.0,0.0,0.0,0.0,0.0,0.0
28,2083770609,0212812K,AimBig Employment KANWAL,AALL,1.0,0.0,0.0,0.0,0.0,0.0
29,1441912909,0212844H,AimBig Employment CABRAMATTA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
30,9851357809,0212898K,AimBig Employment AUBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
31,7539991003,0212844H,AimBig Employment FAIRFIELD,AALL,1.0,1.0,0.0,0.0,0.0,0.0
32,52697509,0212902B,AimBig Employment CAMPBELLTOWN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
33,1836634109,0212812K,AimBig Employment ETTALONG BEACH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
34,1771355909,0212839K,AimBig Employment CAMPSIE,MENH,1.0,0.0,0.0,0.0,0.0,0.0
35,1294682809,0212818F,AimBig Employment FRANKSTON,MENH,0.0,0.0,0.0,0.0,1.0,0.0
36,8253094003,0212902B,AimBig Employment INGLEBURN,AALL,0.0,0.0,1.0,0.0,0.0,0.0
37,6174075809,0212881B,AimBig Employment GOSFORD,AALL,0.0,0.0,0.0,0.0,0.0,0.0
38,611112003,0212904D,AimBig Employment HURSTVILLE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
39,8804080309,0212793B,AimBig Employment BURLEIGH HEADS,MENH,1.0,1.0,0.0,0.0,0.0,0.0
40,8870591209,0212793B,AimBig Employment SURFERS PARADISE,MENH,0.0,0.0,0.0,0.0,0.0,0.0
41,2392881709,0212861J,AimBig Employment GLENORCHY,AALL,0.0,0.0,0.0,0.0,1.0,0.0
42,1451406019,0212898K,AimBig Employment BAULKHAM HILLS,AALL,1.0,0.0,0.0,0.0,1.0,0.0
43,7860059609,0212900K,AimBig Employment SURRY HILLS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
44,1898155109,0212812K,AimBig Employment KANWAL,AALL,1.0,1.0,0.0,0.0,1.0,0.0
45,6858543909,0212881B,AimBig Employment KANWAL,AALL,1.0,1.0,0.0,0.0,1.0,0.0
46,1207286909,0212882C,AimBig Employment MAITLAND,AALL,1.0,1.0,0.0,0.0,0.0,0.0
47,3667644109,0212884E,AimBig Employment BROADMEADOW,AALL,0.0,0.0,0.0,0.0,0.0,0.0
48,2940067509,0212843G,AimBig Employment BONDI JUNCTION,MUSK,0.0,0.0,0.0,0.0,0.0,0.0
49,8989064909,0212900K,AimBig Employment LEICHHARDT,AALL,0.0,1.0,1.0,0.0,1.0,0.0
50,218487409,0212823C,AimBig Employment SUNSHINE,MUSK,1.0,0.0,0.0,0.0,0.0,0.0
51,3618650,0212898K,AimBig Employment AUBURN,AALL,1.0,1.0,0.0,0.0,1.0,0.0
52,2994078909,0212904D,AimBig Employment HURSTVILLE,AALL,1.0,1.0,0.0,0.0,0.0,0.0
53,6274857709,0212817E,AimBig Employment MOONEE PONDS,AALL,1.0,0.0,0.0,0.0,0.0,0.0
54,9455821019,0212879H,AimBig Employment FORTITUDE VALLEY,AALL,1.0,0.0,0.0,0.0,1.0,0.0
55,7619946003,0212904D,AimBig Employment HURSTVILLE,AALL,1.0,1.0,0.0,0.0,0.0,0.0
56,403641009,0212821A,AimBig Employment HEIDELBERG,MUSK,1.0,0.0,0.0,0.0,0.0,0.0
57,6276870007,0212889K,AimBig Employment GLEN INNES,AALL,0.0,0.0,0.0,0.0,0.0,0.0
58,7088411809,0212839K,AimBig Employment BANKSTOWN,MENH,0.0,0.0,0.0,0.0,0.0,0.0
59,3606070,0212846K,AimBig Employment BURWOOD,MENH,1.0,0.0,0.0,0.0,0.0,0.0
60,9951406609,0212900K,AimBig Employment SURRY HILLS,AALL,1.0,0.0,0.0,0.0,0.0,0.0
61,8918718809,0212822B,AimBig Employment WERRIBEE,MENH,1.0,0.0,0.0,0.0,0.0,0.0
62,515141809,0212818F,AimBig Employment FRANKSTON,MENH,1.0,1.0,0.0,0.0,0.0,0.0
63,695723709,0212879H,AimBig Employment TOOWONG,AALL,0.0,0.0,0.0,0.0,0.0,0.0
64,9442318209,0212817E,AimBig Employment MOONEE PONDS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
65,8218591003,0212899A,AimBig Employment FAIRFIELD,AALL,0.0,0.0,0.0,0.0,0.0,0.0
66,9571913809,0212793B,AimBig Employment BURLEIGH HEADS,MENH,0.0,0.0,1.0,0.0,0.0,0.0
67,4791703119,0212817E,AimBig Employment MOONEE PONDS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
68,1279561209,0212895H,AimBig Employment Pty Ltd GEELONG,AALL,1.0,0.0,0.0,0.0,0.0,0.0
69,1841477909,0212879H,AimBig Employment TOOWONG,AALL,0.0,0.0,0.0,0.0,0.0,0.0
70,651806309,0212857B,AimBig Employment WOLLONGONG,MUSK,0.0,0.0,0.0,0.0,1.0,0.0
71,8777394609,0212873B,AimBig Employment ORANGE,MUSK,0.0,0.0,0.0,0.0,0.0,0.0
72,135970,0212832D,AimBig Employment ROCKINGHAM,MUSK,0.0,0.0,1.0,0.0,0.0,0.0
73,2879996909,0212900K,AimBig Employment LEICHHARDT,AALL,0.0,0.0,0.0,0.0,0.0,0.0
74,8300953007,0212818F,AimBig Employment FRANKSTON,MENH,0.0,0.0,0.0,0.0,0.0,0.0
75,433401709,0212840D,AimBig Employment CAMPSIE,MUSK,1.0,0.0,0.0,0.0,0.0,0.0
76,396060019,0212838K,AimBig Employment DALBY,AALL,1.0,1.0,0.0,0.0,1.0,0.0
77,7692234109,0212904D,AimBig Employment MIRANDA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
78,7842370004,0212795D,AimBig Employment NORTH LAKES,AALL,0.0,0.0,0.0,0.0,0.0,0.0
79,1650096209,0212815C,AimBig Employment BROADMEADOW,AALL,1.0,1.0,0.0,0.0,1.0,0.0
80,3530290,0212817E,AimBig Employment MOONEE PONDS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
81,964353609,0212814B,AimBig Employment TAMWORTH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
82,9616140005,0212791K,AimBig Employment MILE END,MENH,0.0,1.0,0.0,0.0,1.0,0.0
83,5580798019,0212863K,AimBig Employment WARRNAMBOOL,MENH,0.0,0.0,0.0,0.0,0.0,0.0
84,2571960003,0212889K,AimBig Employment Pty Ltd. ARMIDALE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
85,7807372709,0212845J,AimBig Employment SURRY HILLS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
86,815575003,0212884E,AimBig Employment BROADMEADOW,AALL,0.0,0.0,0.0,0.0,0.0,0.0
87,3377750003,0212881B,AimBig Employment ETTALONG BEACH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
88,2125224007,0212823C,AimBig Employment WERRIBEE,MUSK,0.0,0.0,0.0,0.0,0.0,0.0
89,1421903409,0212812K,AimBig Employment ETTALONG BEACH,AALL,1.0,1.0,0.0,0.0,0.0,0.0
90,494502019,0212833E,AimBig Employment JOONDALUP,MENH,1.0,0.0,0.0,0.0,0.0,0.0
91,468935019,0212886G,AimBig Employment CRAIGIEBURN,AALL,1.0,0.0,0.0,0.0,1.0,0.0
92,3093935004,0212838K,AimBig Employment DALBY,AALL,0.0,1.0,0.0,0.0,1.0,0.0
93,9648401003,0212884E,AimBig Employment BROADMEADOW,AALL,1.0,0.0,0.0,0.0,0.0,0.0
94,5730894409,0212886G,AimBig Employment MOONEE PONDS,AALL,0.0,1.0,0.0,0.0,1.0,0.0
95,800465019,0212817E,AimBig Employment BROADMEADOWS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
96,9896692809,0212895H,AimBig Employment CORIO,AALL,1.0,1.0,0.0,0.0,1.0,0.0
97,269270003,0212902B,AimBig Employment INGLEBURN,AALL,1.0,0.0,0.0,0.0,0.0,0.0
98,5413980,0212845J,AimBig Employment MARRICKVILLE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
99,495530004,0212900K,AimBig Employment MARRICKVILLE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
100,256557009,0212901A,AimBig Employment LIVERPOOL,AALL,0.0,1.0,0.0,0.0,1.0,0.0
101,316660109,0212857B,AimBig Employment WOLLONGONG,MUSK,0.0,0.0,0.0,0.0,0.0,0.0
102,978256409,0212793B,AimBig Employment BURLEIGH HEADS,MENH,0.0,0.0,0.0,0.0,0.0,0.0
103,5501573019,0212845J,AimBig Employment LEICHHARDT,AALL,0.0,0.0,0.0,0.0,0.0,0.0
104,948626409,0212902B,AimBig Employment CAMPBELLTOWN,AALL,1.0,0.0,0.0,0.0,1.0,0.0
105,3706038003,0212850F,AimBig Employment PENRITH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
106,318632019,0212844H,AimBig Employment FAIRFIELD,AALL,1.0,1.0,0.0,0.0,0.0,0.0
107,9682068019,0212812K,AimBig Employment KANWAL,AALL,1.0,0.0,0.0,0.0,0.0,0.0
108,9381922009,0212863K,AimBig Employment WARRNAMBOOL,MENH,0.0,0.0,0.0,0.0,1.0,0.0
109,521340003,0212848A,AimBig Employment LIVERPOOL,AALL,0.0,0.0,1.0,0.0,0.0,0.0
110,6947054509,0212820K,AimBig Employment HEIDELBERG,MENH,1.0,1.0,0.0,0.0,1.0,0.0
111,1773550709,0212844H,AimBig Employment CABRAMATTA,AALL,1.0,1.0,0.0,0.0,0.0,0.0
112,1565670709,0212829J,AimBig Employment CASINO,AALL,1.0,1.0,0.0,0.0,1.0,0.0
113,5498170,0212889K,AimBig Employment INVERELL,AALL,1.0,1.0,0.0,0.0,1.0,0.0
114,5243057909,0212849B,AimBig Employment CAMPBELLTOWN,AALL,1.0,0.0,0.0,0.0,0.0,0.0
115,7367450509,0212841E,AimBig Employment AUBURN,AALL,1.0,1.0,0.0,0.0,1.0,0.0
116,1771573109,0212848A,AimBig Employment LIVERPOOL,AALL,0.0,0.0,0.0,0.0,0.0,0.0
117,9775387309,0212855K,AimBig Employment MIRANDA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
118,6514369609,0212855K,AimBig Employment HURSTVILLE,AALL,1.0,0.0,0.0,0.0,0.0,1.0
119,2343750,0212841E,AimBig Employment AUBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
120,202067809,0212886G,AimBig Employment MOONEE PONDS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
121,2903220,0212897K,AimBig Employment DALBY,AALL,0.0,0.0,0.0,0.0,0.0,0.0
122,9115475004,0212889K,AimBig Employment GLEN INNES,AALL,1.0,1.0,0.0,0.0,1.0,0.0
123,7761148409,0212899A,AimBig Employment FAIRFIELD,AALL,0.0,0.0,0.0,0.0,0.0,0.0
124,5812084509,0212898K,AimBig Employment AUBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
125,4645250509,0212839K,AimBig Employment BANKSTOWN,MENH,1.0,1.0,0.0,0.0,0.0,0.0
126,4452300008,0212832D,AimBig Employment ROCKINGHAM,MUSK,0.0,0.0,1.0,0.0,0.0,0.0
127,3433365003,0212849B,AimBig Employment CAMPBELLTOWN,AALL,1.0,1.0,0.0,0.0,1.0,0.0
128,967582009,0212902B,AimBig Employment CAMPBELLTOWN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
129,9426985709,0212841E,AimBig Employment HORNSBY,AALL,0.0,0.0,0.0,0.0,0.0,0.0
130,6089730005,0212831C,AimBig Employment ROCKINGHAM,MENH,0.0,0.0,0.0,0.0,0.0,0.0
131,1669780,0212881B,AimBig Employment KANWAL,AALL,0.0,0.0,0.0,0.0,0.0,0.0
132,2844973003,0212841E,AimBig Employment AUBURN,AALL,1.0,1.0,0.0,0.0,1.0,0.0
133,4737970007,0212886G,AimBig Employment CRAIGIEBURN,AALL,1.0,0.0,0.0,0.0,0.0,0.0
134,5582491119,0212845J,AimBig Employment SYDNEY,AALL,1.0,1.0,0.0,0.0,1.0,0.0
135,154146509,0212881B,AimBig Employment KANWAL,AALL,0.0,0.0,0.0,0.0,0.0,0.0
136,2637903109,0212855K,AimBig Employment MIRANDA,AALL,1.0,0.0,0.0,0.0,0.0,0.0
137,4240411709,0212879H,AimBig Employment NORTH LAKES,AALL,0.0,0.0,0.0,0.0,0.0,0.0
138,3627169709,0212886G,AimBig Employment CRAIGIEBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
139,7850809809,0212845J,AimBig Employment MARRICKVILLE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
140,4077030,0212900K,AimBig Employment MARRICKVILLE,AALL,1.0,1.0,0.0,0.0,1.0,1.0
141,1692112709,0212862K,AimBig Employment CORIO,AALL,1.0,1.0,0.0,0.0,0.0,0.0
142,7230492019,0212904D,AimBig Employment ROCKDALE,AALL,1.0,0.0,0.0,0.0,0.0,0.0
143,2106130909,0212795D,AimBig Employment TOOWONG,AALL,1.0,0.0,0.0,0.0,0.0,0.0
144,4220860,0212798G,AimBig Employment CAIRNS CITY,MENH,0.0,0.0,0.0,0.0,0.0,0.0
145,9093255909,0212898K,AimBig Employment AUBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
146,1260992609,0212844H,AimBig Employment CABRAMATTA,AALL,1.0,0.0,0.0,0.0,0.0,1.0
147,4800420909,0212826F,AimBig Employment COFFS HARBOUR,AALL,1.0,1.0,0.0,0.0,1.0,0.0
148,5305420002,0212899A,AimBig Employment CABRAMATTA,AALL,1.0,0.0,0.0,0.0,0.0,0.0
149,5433950,0212889K,AimBig Employment INVERELL,AALL,1.0,1.0,0.0,0.0,0.0,0.0
150,14310910,0212812K,AimBig Employment WYONG,AALL,1.0,0.0,0.0,0.0,1.0,0.0
151,2919039609,0212879H,AimBig Employment TOOWONG,AALL,0.0,0.0,0.0,0.0,0.0,0.0
152,3802468309,0212838K,AimBig Employment CHINCHILLA,AALL,1.0,0.0,0.0,0.0,0.0,0.0
153,6916688209,0212799H,AimBig Employment CAIRNS CITY,MUSK,1.0,1.0,0.0,0.0,1.0,0.0
154,7398711005,0212791K,AimBig Employment MILE END,MENH,0.0,0.0,0.0,0.0,0.0,0.0
155,6739012003,0212889K,AimBig Employment INVERELL,AALL,0.0,0.0,0.0,0.0,0.0,0.0
156,473095509,0212839K,AimBig Employment BANKSTOWN,MENH,1.0,0.0,1.0,0.0,0.0,0.0
157,9616121609,0212844H,AimBig Employment CABRAMATTA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
158,2749586909,0212795D,AimBig Employment TOOWONG,AALL,0.0,0.0,0.0,0.0,0.0,0.0
159,6086190019,0212826F,AimBig Employment COFFS HARBOUR,AALL,0.0,0.0,0.0,0.0,0.0,0.0
160,3774946019,0212798G,AimBig Employment CAIRNS CITY,MENH,1.0,0.0,0.0,0.0,1.0,0.0
161,8483820209,0212879H,AimBig Employment NORTH LAKES,AALL,1.0,0.0,1.0,0.0,0.0,0.0
162,1276504709,0212829J,AimBig Employment CASINO,AALL,0.0,0.0,0.0,0.0,1.0,0.0
163,9766827003,0212844H,AimBig Employment CABRAMATTA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
164,1788778509,0212813A,AimBig Employment MAITLAND,AALL,1.0,1.0,0.0,0.0,0.0,0.0
165,3465353003,0212843G,AimBig Employment BONDI JUNCTION,MUSK,1.0,1.0,0.0,0.0,1.0,0.0
166,716506909,0212839K,AimBig Employment BANKSTOWN,MENH,0.0,0.0,0.0,0.0,0.0,0.0
167,5962814309,0212795D,AimBig Employment NORTH LAKES,AALL,1.0,0.0,0.0,0.0,1.0,0.0
168,6116820,0212902B,AimBig Employment INGLEBURN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
169,4864181909,0212904D,AimBig Employment HURSTVILLE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
170,3071600001,0212891D,AimBig Employment BERRIMAH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
171,8984740019,0212795D,AimBig Employment TOOWONG,AALL,0.0,1.0,0.0,0.0,1.0,0.0
172,7281047009,0212795D,AimBig Employment MITCHELTON,AALL,0.0,0.0,0.0,0.0,0.0,0.0
173,1710859809,0212901A,AimBig Employment LIVERPOOL,AALL,1.0,1.0,0.0,0.0,1.0,0.0
174,451780,0212875D,AimBig Employment CALOUNDRA,MUSK,1.0,1.0,0.0,0.0,1.0,1.0
175,34622007,0212823C,AimBig Employment WERRIBEE,MUSK,1.0,0.0,0.0,0.0,0.0,0.0
176,2876377109,0212822B,AimBig Employment NEWPORT,MENH,0.0,0.0,0.0,0.0,1.0,0.0
177,13504540,0212823C,AimBig Employment NEWPORT,MUSK,1.0,1.0,0.0,0.0,0.0,0.0
178,6062802019,0212849B,AimBig Employment CAMPBELLTOWN,AALL,0.0,0.0,0.0,0.0,0.0,0.0
179,8173018509,0212833E,AimBig Employment OSBORNE PARK,MENH,1.0,1.0,0.0,0.0,0.0,0.0
180,5554280,0212850F,AimBig Employment PENRITH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
181,3756892003,0212845J,AimBig Employment SURRY HILLS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
182,5567700,0212812K,AimBig Employment WOY WOY,AALL,1.0,0.0,0.0,0.0,0.0,0.0
183,9489035909,0212886G,AimBig Employment MOONEE PONDS,AALL,1.0,0.0,0.0,0.0,0.0,0.0
184,2157279909,0212831C,AimBig Employment ROCKINGHAM,MENH,0.0,0.0,0.0,0.0,0.0,0.0
185,692318709,0212904D,AimBig Employment MIRANDA,AALL,1.0,1.0,0.0,0.0,1.0,0.0
186,9594721005,0212821A,AimBig Employment EPPING,MUSK,1.0,1.0,0.0,0.0,1.0,0.0
187,8873252004,0212795D,AimBig Employment TOOWONG,AALL,0.0,0.0,0.0,0.0,0.0,0.0
188,3442310003,0212875D,AimBig Employment CALOUNDRA,MUSK,1.0,1.0,0.0,0.0,1.0,0.0
189,5629064007,0212793B,AimBig Employment SURFERS PARADISE,MENH,1.0,1.0,0.0,0.0,0.0,0.0
190,466651909,0212817E,AimBig Employment MOONEE PONDS,AALL,1.0,0.0,0.0,0.0,0.0,0.0
191,7072823709,0212844H,AimBig Employment CABRAMATTA,AALL,1.0,1.0,0.0,0.0,0.0,0.0
192,3510892007,0212886G,AimBig Employment MOONEE PONDS,AALL,1.0,1.0,0.0,0.0,0.0,0.0
193,3090607309,0212838K,AimBig Employment MILES,AALL,1.0,1.0,0.0,0.0,0.0,0.0
194,8103374509,0212863K,AimBig Employment WARRNAMBOOL,MENH,0.0,0.0,0.0,0.0,0.0,0.0
195,5974520609,0212850F,AimBig Employment PENRITH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
196,996520909,0212899A,AimBig Employment FAIRFIELD,AALL,1.0,1.0,0.0,0.0,0.0,0.0
197,3141418009,0212850F,AimBig Employment PENRITH,AALL,0.0,0.0,0.0,0.0,0.0,0.0
198,9532075609,0212884E,AimBig Employment BROADMEADOW,AALL,0.0,0.0,0.0,0.0,0.0,0.0
199,1215126003,0212855K,AimBig Employment ROCKDALE,AALL,0.0,0.0,0.0,0.0,0.0,0.0
200,2973314409,0212826F,AimBig Employment COFFS HARBOUR,AALL,0.0,0.0,0.0,0.0,0.0,0.0
201,5706887909,0212862K,AimBig Employment CORIO,AALL,0.0,0.0,0.0,0.0,0.0,0.0
202,137244309,0212848A,AimBig Employment LIVERPOOL,AALL,1.0,0.0,0.0,0.0,0.0,0.0
203,3163579809,0212795D,AimBig Employment FORTITUDE VALLEY,AALL,1.0,0.0,0.0,0.0,0.0,0.0
204,9365540709,0212845J,AimBig Employment SURRY HILLS,AALL,0.0,0.0,0.0,0.0,0.0,0.0
205,580683109,0212889K,AimBig Employment GLEN INNES,AALL,1.0,1.0,0.0,0.0,1.0,0.0
206,5922656009,0212844H,AimBig Employment CABRAMATTA,AALL,0.0,0.0,0.0,0.0,0.0,0.0
207,8887111007,0212858C,AimBig Employment MARYBOROUGH,AALL,1.0,0.0,0.0,0.0,1.0,0.0
208,6137390004,0212805A,AimBig Employment AITKENVALE,MUSK,1.0,1.0,0.0,0.0,1.0,0.0
209,4726406003,0212853J,AimBig Employment MOUNT DRUITT,MENH,1.0,1.0,0.0,0.0,1.0,0.0
210,7574979509,0212897K,AimBig Employment ROMA,AALL,0.0,0.0,0.0,0.0,1.0,0.0
211,1049700,0212798G,AimBig Employment CAIRNS CITY,MENH,1.0,1.0,0.0,0.0,0.0,0.0
212,4312320004,0212793B,AimBig Employment SURFERS PARADISE,MENH,1.0,1.0,0.0,0.0,0.0,0.0
213,4399066809,0212891D,AimBig Employment CASUARINA,AALL,1.0,1.0,0.0,0.0,1.0,0.0
214,9311013003,0212845J,AimBig Employment DARLINGHURST,AALL,1.0,1.0,0.0,0.0,1.0,0.0
215,4080873709,0212844H,AimBig Employment FAIRFIELD,AALL,1.0,1.0,0.0,0.0,0.0,0.0
216,759600003,0212881B,AimBig Employment WYONG,AALL,1.0,0.0,0.0,0.0,1.0,0.0
217,623885809,0212844H,AimBig Employment CABRAMATTA,AALL,1.0,0.0,0.0,0.0,0.0,0.0
218,4695544109,0212798G,AimBig Employment CAIRNS CITY,MENH,0.0,0.0,1.0,0.0,0.0,0.0
219,9241234019,0212832D,AimBig Employment ROCKINGHAM,MUSK,0.0,0.0,0.0,0.0,1.0,0.0
220,1974396909,0212889K,AimBig Employment GLEN INNES,AALL,1.0,1.0,0.0,0.0,0.0,0.0
